"HolderAddress","Balance"
"0xe3512e0bf0b2acb7518a4edddab598425c90633b",465492317454805004218
"0xa93ee2d5ac5b802b9a8dbbc4db2cb3a772e89c7c",1089305195493450062
"0xb460336e8850ba79c56cfa6e47de2fcd3d2d3d63",350337775240813982691
"0xa35253c5e029f0b25d6efa50240479b9760acb25",400305897153343027
"0xa69edd6015764a82ef5c4a927859a5ca950a6f9a",512363911899254048876
"0x5c81ed3f773d0d412c13f1ce6a5a9282d8d6c49f",2019423805223960016519
"0x841babb7d0e05832a8226f97baefa29bd8ee43ff",586164252768129
"0xa0f72f50e75dadb05c9302fe164abd1ac6db5fb7",221645504134410998631
"0x79468246f9d93fab01d9e1fa0450a0d2a8023f1e",145294627338488993473
"0xae72cd5aaa6ee56126c188ed0a2a333b33f8e04d",55923414488939
"0xe36e5fd91c44286dfa37c4636462c78a655fc6c7",164120007594463004352
"0xb8d88d3797ec69c3c5d3926d439252cab04a9e97",387045235382896976262
"0x3edba82732e8e55d6b8d8fb60afeb97ddbec445b",76305049688628301396
"0xc62c5a17cfe8cfb86cdf5aeb9f97f392cb9985cb",30856374860810198868
"0x714d8b5874b3a6a69f289f4e857f4c9670074296",20413029150984
"0x91a148ac05a74504a31d8fb804034337014a4d11",400543724124482025672
"0x8063946d9b279067c1dc670676d271c4ab71af4e",25108484590589199570
"0xdd48cf16a90db9944a20e2144372175976704ded",1526447598396790006
"0xd31f6bcad59e7f4d6f00bcc9c786981d7b10abfb",251519678344585003060
"0x6cc5fd8efc39a97dd20a4c60e6cfcd2ef2767ecb",132807901182894994463
"0x17d96151c806eea5a1bad43365c4405be341fc6c",200000000000000000000
"0x428610e41f72ff333f42f251b5351e4be08d18e1",236495521773019987677
"0xe0b18affb1bd9b681f51ce841f1ee1ebe55cd172",100318757136456994772
"0xf7eab72ee14dad3dfef597420f669c25b39f938c",750000000000000000000
"0xf77e6084d9bf575b4442cfca56145ac3654c404d",9272795571594970809
"0x5053a1354cb45eebdd2d8342ceee71d41efa75ca",184626745335871987663
"0xd12dcb2873b64b2273338d6519b6fd88661cd909",137042888381674012634903
"0xa0f055cd4feac4e3231cfc21a2f5a7a9d67b6fa8",475896398093689015241
"0xe9ac4f11cabbd4b469380b007fcb87a5cf0ebd15",189915657232156007694
"0xb86b49afbc410cc0cc8d47207e86b73761ccbd9a",1026282967033439945226
"0xc7bd0073863f1861fb3a0687c792e95039c8720f",483823191520911022
"0x07f312122cbaa14823de405f987363d799d727e0",567497674858490995575
"0x3aaf87557fc32018f0e6db957e0b2a359839ecd6",221193044648860990264
"0x7fde9b522afd754e0cbed1e29b10503681020252",265320783883173987761
"0xe6689206a0ae9ab74a9dc632f25636532d303232",1125756596436589916266
"0xe25817893024bd915d302e10330409ccea118eb8",124151984788513999547
"0x1062ab19081ead11dbc2497212958351fe48c156",34706031565341799
"0x270f178574a5800ceb2d5c963b9ff726ea641c76",66099957584408798539
"0x34b05cdffeb456e3bf9613a0ff578bd9834a25d4",323239716528377982740
"0xa40f2d3e7bcb7a425e79ac93f8aa3c2a5d480511",361159615693973023554
"0x2ff10cfbb483408f8ca5b18f113a34efed49c711",142207446332372001052
"0xb3599c9f2cd9732ffab913c3a021275e4a37b6ad",2014088902862949908013
"0x90fa93e3b3ce260f9f34b2721217eead1e962559",117645547436076995496
"0xa33d400e91342d6e4dce8c5584f706b4ea000ba6",5154281004343510176113
"0x5323c2f7fdfc143ef723b70313ca34eb9e2947d3",125609597581749994788
"0x5caac40ebcbc2dfed19e887e3e88adfb0773db88",101546260378271995251
"0xbd1293983cbdc189f986bafda8cbf9f37fb30e2c",175899892129281994357
"0xb23bd49f654e97b75c7a26e34b96e245512dfb4b",199552619643844991515
"0x296d6f5c5aa102bee6b3d62b58d413a7885adb1c",6605565006221380209
"0x000f052f5b965f376e3f9d9f31ac994f0a0d46d1",121545083005519003905
"0xfae6584bcdc69b3b8bb4a4eda3997fc3479fa7d0",3564959725452350085106
"0xce3c23c3aaebc0e4cac37f616df8be3f6402d19d",871803030457610020676
"0x4877a2ba4fd09a1fc0cedf1e79e211d5489436a3",1072477172683019944088
"0xd524b4d4f2046f2a3f908787c311251d1c75cd63",771283183292640046602
"0x415680ef2e97cd38cb9a42abd2a1b2812086401a",602010138487647964212
"0xe81e8aac522c2f6667ba8c74066d4aec78bd6700",123280278363408001496
"0xe8de21312a627f9221c10c197dd6242bf0eca6d8",141455649583948996906
"0x39582065c4cf568a9433753a98671e0ce46e9166",274739511607072017796
"0x82daa4f05df9b8ac873c612f5ec7e05ba01c8318",177531498867922010731
"0xe4bd19aa29c40e422fc038a956796ff8e2ef5ccf",149796525318009003058
"0x71c55d2305128cf9d5a0ab927539da07ce47ec0f",4985556790226960401924
"0x420357f1e461801d13085e5fa8fa59cb010bc187",100000000000000000000
"0x55e850a149e3a5472f800e786a5dabb11553a0a6",120430692502740996019
"0xc02c6577c2172f420d6aedcb2e65591270f1e804",158741943179611013193
"0xa1a78150fadc8666049be222435ef8f825a9a720",125707038225258997954
"0x5bf2bde02ee3d57706833097b46f9d5bd132d4df",118782347696558005623
"0x37a1261d6c7000f9b34c52a514d3c3dc55dc76be",253047445998396995037
"0x87faa9f2ae5a68837c753d6e4010c416a7883fea",1000000000000000000000
"0x45a9d36867458a0f8c67080fd30f92260fecb6dc",848129867781509005908
"0x2291f52bddc937b5b840d15e551e1da8c80c2b3c",2999999860854979942815
"0xa15382087203a3b07882252126f7344f5b1e5293",180072826086134000434
"0xb61e8c89529bc888d7f17928e62025e2b95b6e02",116161469655247003629
"0x893f5c4f555151155d50d830e43701cbd0958cfa",116161469665246997351
"0x89ea58cc2fe828890a424dcaa54bd78a99e8135f",121317269380697993597
"0x411b41c06f03151493aaf7da5c3678859e725c5c",287492757422420027069
"0x117f981aa522ad4d788d8e478a83eae767c23be0",383695108823244027008
"0xcd15af932d2924aee78b4de4bf10f4e135c98937",3003186576164759813
"0xa405e822d1c3a8568c6b82eb6e570fca0136f802",1507775
"0xcfa8e189dd7dce85360f7914b7a461813d438a40",122794719235957003889
"0xd99a145132c47a3e330160b218948d59fa0875c0",264365469061060025524
"0x24b452f7a9a5823bf9f40046d46bcd58cd22b9f5",29940055003234199660
"0x6a6d2d89088b85a74816b4c1a620d6f5744246e0",167194335565004990940
"0xc9455131253e1baaffd25b1af414ace6da9f7d19",969141793247423947832
"0xeae3904d619e2432c34caf85dbf275e81ab0ae8b",24755740052949398944
"0x76d05ff1fac551bfcd835da2557f85acdb2516fd",100955418642579004995
"0x5d653bd29c7790a37e748d9112212c882caac626",5044391212517619572
"0x2883f2ee34515c8463496a616820fa1f95c5c2dc",145000000000000000000
"0x8f658418f2cc9f08583aa5ba8165bc731092f7c2",5034618829765809878
"0xedef1f09e42ae7a9d3837d1106a9d5e8b7b496e3",525246058776752988706
"0x54c71f6bac945fc3118ea57fd248786b00fcb9c8",6914281342348419734
"0xc637e102a4fbaa2a19e4a6705aa1c3ed53b69f99",199179571173258011640
"0xcf2b9d9a605f7349185f22ab59e189409c645831",16664187618785401668
"0xe9c567722587f68fbd4827a435eae6e49381590b",727153180296882965195
"0xdf53aebbe9db417444330cffc3244b97a49f2fd0",163594552184640008363
"0x13ec7cd18779cdc31d82a0c7b0ff231a6924d6ec",204739128435591993593
"0xe44fee47dda1fc0a5a0920edc47d1fd213043240",148197238130986988836
"0x42b2c65db7f9e3b6c26bc6151ccf30cce0fb99ea",1
"0x5dce10168b90f82532102aec2ac47db78ddea327",121507947056006997855
"0x6fdc20411c65fe6fdadb0fa8a9723868f3748ba7",825119526892671046880
"0x37771577e53108ca50998a486fe4d2fbf0c79abc",500000000000000000000
"0xde3fcc30cc30300bff9c1c7c5453d29094bcf7c5",30000000000000000000
"0x9a875f6ce282e8009aa9432784f8124067032c99",258926962102606978533
"0x6a0e46229d6b8bfd8143b879710990b7c6404e94",41008065157730797523
"0x946558328628ab62a32338907af11054db4fad7f",51690091497601699189
"0x4a5dd37f457d7da7dfefbe619af738f9ea5cd33f",97649682399108101549
"0x48777f8cd82e757a6ef319a7cb1cab876f4730e1",36126443075262997695
"0x97ef466d508d3d644f2822f0c01a70ba8c437089",103558282285998998873
"0xc1f35594353609c6532e7754bb5b5beb3437fdac",111878075259197999003
"0x5d5d08393e5bc93078f83a6a0b9077b474b9bad4",1214085158296300051006
"0x21f0e989d096ed2d0eff49c7e0361b8d8b4fc671",1000083312822750031046
"0x5faad937204906cb6f63bb0f90b2d55b4c3e07c5",154121243502885988619
"0xe957b0829c6ae6ac461d7365b7927e1ff604114b",375838087445965982170
"0x40bb7adb1522447bd2e2f57950a8afdd12cbc6b8",108502513008999997624
"0xcb089338a3224786430b64540ab0de4e7c2ce8b6",10844373795386699655
"0xc77a6d5aae9d965fcacd71140e2f1fe83afa57d6",25401871771807801537
"0x9a3a6aab3df365b4bd2a651ea90ccdcb5de98f29",105000000000000000000
"0xf0ae1e6f3f3bd9240b1d7320725d75a274e4ece2",16336789211449399772
"0x9437f791763b3290e080574ab55a4971166e1144",16358033840120100422
"0x584271ace523ea0626911db4e4669f9cad7fcfd2",17650074370628299647
"0xf0c36067433aed1362f5690678ba190b020121df",74756974640638503615
"0x53eff50cfee76644904a9b5ef7ec37dbcfff5207",24246467097538999980
"0xd6a5664ca9182cbd5479fa3c7fd38dfdbb84ba07",67775257723354997097
"0x4d6310553a1ffb088e031b5d8d663992e59834b8",482597694150575023286
"0x7612eae7409fb1df37723b9b65047e7c1803408f",104430882135537004274
"0x81d6ac8136764e20523623bf3004b2ac625e5a7f",516104291569620954760
"0x579031c51cbc0c28e062a74b289204c254fabe34",257016391092421997655
"0x626204014f5d220db8b4bf77852b03cc0e4eab83",13091846806390400104
"0x2eca07fd6dff5516cd414140b41afbf4ea627442",50857211541156402745
"0x9696f95976bb9f65ff4c9d6b3fffa8cd00338675",4939679999239339849737
"0xf31150c375d6d1241b8e39f7c13d58d427d4753a",14257685465649100109
"0x1c9eacb3e00e1a4f71e4853f5130896b6e67061f",10100688567701700649
"0xd39ad99ee87424585c1518557ce117f0258969c3",50572525968528502460
"0xdb7d775ce48be3c112e9b9b3f367d1c679c56088",506796167142545982642
"0x4a3b410b86e2e00aa7217bff5f8fd31f6ea47fe8",71270778443448406847
"0x8a5d77804405cb93d297fd6e16263aa265e3cc15",87874312602277299789
"0xe75c738aa8157e35260dc0a4b4fabb52469fcdf9",80606773757735197705
"0xd136fa7893f83cf9811b1c3a40c7e74d19412758",9703974660534749219
"0xffeb09186286aa95f97888ea74b6d4c105c97025",75184917441115999281
"0xddc36325f59f64c0bdc24d7dd3aba6f7ed9e43d1",19794491845708598987
"0x3d0b6c7d1d2d7a05451ef8fd5b0af2fb7bb3a468",12771135596324
"0x1d7c748f572a064773640ede778514aee3f0050c",29869860148009898637
"0x914f7acc63d6f78b2c8f0170dab33d950ec138e9",96522675220666698692
"0x8633d701c22158953f0bc3cb2e9fe48e643f2b49",82557332916474294393
"0xb6adabf4f57987e14085f8994109e7a725d5da7c",1695455054638820069
"0x5035fd21045840f422194b14a6b11734f9f95998",75752029511054999489
"0xa80ec6dad193de49b053f5ad42138744db16e5af",486449707336868016228
"0x123094512e25164dce053f991fe8772224a49df2",552207724803539008462
"0xc9785fe87f11b3416324acf425bfbbcbd738609d",107595904368039001042
"0xb0ab42e7fc69891f94aa90d02ff75a525e12fc78",2688537612330569981
"0xd80eaab29ff5240d33295aa390c2e551b7369f26",4491275165948549919
"0xe89f464af189cae0bab2894ed2d5fde2661d50e5",36118159802703097228
"0xe5379a734c4e6d505634ddefc3f9d0ff8d7bb171",143924719736044011142
"0x198599638610367f571dacddc04c7d65383cd541",50000000000000000000
"0x9f9b601d33ecb4798c5b51987c745c065178e573",9655246602240
"0x684269436332ba1dd60f8c19d139aa1324371969",21429821742864799461
"0x01928f5eaae0032b5e2836336ffd97fb82b8cc0a",187224498446312992428
"0xa82caafdb0ad80e1f1dbe01a7b6c22916db68547",163778543804392000993
"0xf0389dba62757761bff50c8402f41b315fbb4241",117893520462815004635
"0x5c27cdae9ced0274e7c65db886fa60bf0181a164",81601433325938600660
"0x3df1049cb8b70296896f05fd34fd32017ae2058b",38694666891805496789
"0xd075cea7c895f3779731234479125c1e3e5175b4",37025157936566998274
"0xddc91e797249677752e93b100694ffd7d3d23740",12263357738220699744
"0x96cac601b372b27224643ded02ae83a44c5c1dea",412265017348324022350
"0xfa5aa6a0cf6f431704f36d011f62db169c921f19",21500000000000000000
"0x7a5eaedc243382dba607b75026d9c81f80938ddf",1037755161111500001425
"0xaf2671301e3b036479a24638644bc10ba7d30666",3000000000000000000
"0x7dfae84c54feaa3df6e3054f2d810dcc29c1a88d",147746141916997999033
"0xe71a76a54e6fcda206d500d5210fe631db1ed22f",15413198344439599907
"0x66b19a1241fd54fe74dd8e40b7df8c419492e423",129133976626480006189
"0x92b4e03fa700a26f413334dc85c3eb697ba5085d",49490801482647100329
"0x2ecf9b5f8ad7cfc88bb215caf2694a75cfcdd953",41099987449985597721
"0x7a8513cd296bbaddf5cee214a81aac40fe12154e",7543226899807550012
"0xaf0060464f8ce843e3a1d0102ebefc0a5b8145b2",27546940233983299606
"0x5ab737d36d832e37619f5787cf0be8c84be7f957",76658601047362594727
"0x31629df6c4f21c8ee2e36f12f9fbf0a8004bbce2",21203513434938098925
"0xc749594af9c410c7f43e015b2f9c71cfa7e3a12d",20000000000000000000
"0x2f33f5de63e8b0c6a539e5c51c334ce51a96f9f9",508287849493844021254
"0x4830adae78f71b62e79c6374a540a59d776eded6",9058780905950360562
"0x2e465ddca6d2c6c81ce6f260ab13148d43e93371",836955032481492025909
"0x80d77492d2eb55aa4afa6af05e9b90a8495c8c65",20946424741157301241
"0x499dd900f800fd0a2ed300006000a57f00fa009b",1
"0x863f2ca5dd63027c5d28f7a9f12817ed0a348762",202942754008062991034
"0xf501713a9d3141265b18d09ebcee220dc7f6a602",92682792758518900200
"0x35dbea924d5e11f4fcf918f53ed9981eb6b31118",199921747512516986944
"0x8c05776efb1f4692164f5d6aff986b39bf5f4651",90294618410380806495
"0x1b01c219f9616abdbab45ee2bd28f7babe785379",200347602737074993229
"0x2f6bfc31246f4d8661d47818911c70d0cc29dff1",471554932232580995333
"0xb6b56b5238c441c476f109f164368626678cbe1c",306187726291183992089
"0xbdbd7e737744463330289378d816e4e89d54008b",13154149379801900466
"0xa558a46dcda0b0f054699888df84ce4566cbb0ff",40119757519458502770
"0x096de6e8ba32f2ff229b36687900dc4785e9a12e",31648185979828198811
"0xab6ed98518fbc57cf04a496ecd7b44fa676f5fd3",165545434439441009999
"0x519f9e52c2b4bde7ad971cadb10cb4a58d2c1b0a",108507239854423005454
"0xf501397556ec547d7a595800a602e56af2839a2d",31172366155096099760
"0xc914c3531d25def2c89ac70d86a95021680c7d1e",33314126122516100281
"0x74d15ea52f9747d00a4400eee33caeb7d23974c4",127822929925202998902
"0xf8dc3a835eff97817220a7fd5d1c0416085bd1cb",60000000000000000000
"0x9b1f6504d9da4fbf1d10b1904710c332c6b45b43",40000000000000000000
"0xdf47c23814de96229d535d93bbf8e41196fe8b7e",124870489812434996679
"0x99199bba8fc6e823ce6eb646c2bf979cc67471f1",446947037188316016909
"0x6bd23f57c8fc44fac013f39c94449761f62e187b",147438935711356009506
"0x88b07f430375d6784e5cf062b596043f76b38d7a",559533553649135
"0x6d9301fea96933dd1034382a78bd2cdbb8cff81e",182254452120474013554
"0xd9c819752def1c636e894be3ff9a18e6de09c7f8",152531725837522998290
"0xe4e527599065bb9693bf50563e58fc851f4a5b56",127926491266507994737
"0x5d01dc2b6a378577f88b274480d7507251e294de",129222304368631000671
"0x6c5db419be9dde65250a62ea7b280e0885e846bc",334249423118494974005
"0x0565d5eb0c7d6da05ceaac2e92580956b6d6f857",983186855308713006707
"0xef1244af7099dce45ee7f937534f0968501efb29",21697159891771100604
"0x654760f29888934e6106d1117fe968df3b07d3cb",301808168443325996577
"0x6aa7d68da64f435fef277f3465ec2967127b7922",100799737935400997912
"0x0a63c32fdcff12abe68d9ebc7d0722a2ae3a46e9",100619638914123001427
"0x47e2bc7475ef8a9a5e10aef076da53d3c446291e",131033797014518000879
"0x069237a95d830bf97f00f695866e73bb47ae0c1d",438710607710548003979
"0x8c63af1e94fa2aac196e57bd211802c5670b4480",111910944864390003772
"0xe60b077812ab4f49d44a8dc2ad4b221694063f48",93916771686702702482
"0xb319c0424b1d744788855515d5002d610801bba0",119047713645219999989
"0xa50cc1d2d1e024560106274f522730056a984471",10600531382699500682
"0x30b13311ad5da517cf03a4e0717b70c38c852afb",2277613600558409779
"0x681bbe874746c960ff23797c8f6a42c8df347ad6",953152012281746010558
"0xa7aa4b21944d103e346fa7f3244564c55a57202f",907663928639488
"0x2cb67349ad37d79e3e04c26a2a769399dcc3fd1c",125684662227695994829
"0x9296ad7e6195933678e4c86e3e0fb4acadfdf6fa",100000000000000000000
"0x0aa15b7da95067d003e6324003b7438e41aef482",3565818326186839840375
"0x656b93fc1340796bde6bb16528d73560ec5e43b3",132401563003826993281
"0x2326d4fb2737666dda96bd6314e3d4418246cfe8",147366597674179
"0xf7da8466dd6cbd89578a03563f890e1a413b13b9",29351687979980198406
"0x832800d7746ca950b9e1831e40c7097d388ac50f",20000000000000000000
"0x18612766d68640aec9d17cc1123c36b7448f87d9",1644460507023560012385
"0x0ee48030f2de28de12d24c2124eea02a7222d035",71541724357641399479
"0x22a2263ee33e5bed7e08ed34535f4d7e462fa02b",120563300676756995244
"0x8a014bd5c7e72348a6d26a76a39347aa083acd3f",707838925357473044642
"0xb0c37c9e8bd79e433315a77e2f46d2619a5a8d38",59987857952263702543
"0x318342dc2f98fe00566b7dae7e6f6f12c2836090",19948042412012199520
"0x0298e161dba08043a1ab69177f5a0376681f6b4c",127331386651350996431
"0xd3ef237dfac9b9adac92476ee21ebcf3b2854d0f",1024078417672719979237
"0x9c0bc2f2a7e4a2ab0b52cd02baa052613a574668",102819414772130002689
"0x658801c9505f77773b2d303f8ac1f943b4ba8e3e",17799583942758800958
"0xcb50b22ea9b0131170462fece12ddc2c84900cd3",68786969405842896208
"0x24a31b1876c2bbbb77ce8fd989f16ef63753d311",98433643860473196696
"0x2a56624b66a3456ceebc4bcdadf98ac0f0ba3353",459924524214161010605
"0x00000000726422a6fecb4759b44d47e48cf746aa",3
"0x1fbde7f660967d1f7a38eb6a2de476321e50efc0",330717667547664973426
"0x521e4d9c546bc9d8fd3af181de57fc2358b357b1",143736404209771990281
"0xef985e3990054b397031f5e148ada3c9069526fb",249549382770134998
"0x1867aa355db059d649ab84cedd7f0403d11d6a37",418004230822630006514
"0x92ebe171e5f6d3bef58ab070dd43d209535a370b",121464383064371006071
"0xe55e347bcdca2560d2deca96c5e30fc5c11b3ab0",34421606943945903367
"0x1f0609168f8c955e914d89a19ffbb2859aee6d90",118031003489894999348
"0x68e91ebd4849d1a2fecfdea55f81d991e5bc752f",112128091066739997927
"0x2cd5a8c9e7cc3ae7b133a2b24baf4fd7a17bc235",227680053646778986831
"0x0b8cef085e20061b6b2a081b5e1c045e09fafd88",120752380833616001610
"0xbb179f078bac0ff4f181f6e01606ccae883ef74d",603543062254419965029
"0x253ff8d3b639243e2c9c4a36a4c461aa7fc5fe0d",110802114399999993566
"0xde8af9823c6b5a041b35326469cc282dcd97d406",2933584645412270219822
"0x6b4f95a19f8c7e8b6a4816a3878bc4f9ed14bb66",292515820436674005123
"0x8297086f39ca1d8b9dec7a90dce4fa22d9634596",113167227412692994903
"0x66fb0873754d061660fe0b614bf2f81c624167d9",206201790887719994316
"0xfcc5c883aeb32fc31debdb8218bb457ba9741a48",6679650028099040355301
"0xef62a9189a62af9c8181a3898ec39ec7d3648328",69170152216087203101
"0x632479188f5ee2efc7e55a8ed1a7d35f0988750f",2288014423940770029731
"0xe21061f7f8ee30246007a690d520c85482d92064",3321809665377670171438
"0x3c96b47da3df211f334ea1fee3ded82fd687416d",17839999999999999858
"0xaed34129f80878ffa8c9446010edd70134600ceb",38531291476294100562
"0x35ea49081ff72cdb67d4c83f5f8bee77b7b0df29",121183692579071006890
"0x127be2424ecedcb9248c167ccc57c9c09b55fdf0",159915194561637008519
"0x6a736eda88fe0a745aa9f27de90263dfddd67e23",2173382206757480
"0xf8e052c4a36e760dc2c618be434395ba2cddd450",7177824018258050
"0xcd773fc69705172d732e90b501211ed49297e370",9011938111403049333603
"0xac1c91c703eaee33e219e9260af67bbfc6f92dc5",128420334779076000586
"0x69346e7946002e6e90150ef54ffa22c11f5fea57",213549657421659986767
"0x49b284b95bb239fdf58696fcd2dfded4b4b04576",164878505872933999399
"0x0cec525b3b965e353360b653abd422108e201902",490303189919326996460
"0x4064b476cdea0e5aed1639dd44618de67736f24e",3612385152725190007
"0xe7eff8b351e144da08f6145d1b1bd1a409d21c0a",10559325114456400115159
"0xd8ac91855dcf864e39729e71118235f13a165ad5",1500000000000000000000
"0xa5f16f33136f0748b3804e6e131c09f4f89506ba",154209502410589010424
"0xdc6ab4ceaf27413e03080e853dbdc10a5d965dd3",233833329384151994645
"0x1a622679dc573ba126519c9bfc6fa329a000ae4d",2190965994919420154474
"0x48f0a96ad5806a1795b426b2dc62be31f0ae40ae",69777650427472295291
"0xf15d26e744ca6758d0d35fb3865b3aac3178ca60",270000000000000000000
"0x0ce79ec2d241a531d8f5d713fe02664234820be1",122823772304209001049
"0x5e80a7b4a1790c1c119e725e07b088a8dcbe5986",9443610308735399528
"0xf432151bfa8fb86962622df838c68f3b77fc401f",225000000000000000000
"0x41a65d04ffa586455d4c979da3592a8507dfc417",21416518907347601441
"0x92e95f4ec2b9cde32447fa4a8a681b8a1a250d9d",47320991666532002284
"0xdf612aed88e4e4891634c6a5c1ef3995fb3b3f98",59052686700818398435
"0x0f8c1f1c6daea151dbfab6471f416591171b8910",120001207200604994796
"0xa219be07fd3da897d6e3c73e1995d1ae9c42c4bd",184865939349931011293
"0x270d6a3fbdb06277e10e1191cc98d27ccd8ac44d",18455551742347299893
"0x0aa3d200767d36fd9935688738b5ee096adb67fd",81132616429623197973
"0x350ab3a4af229bb8c2bf36cf2781d8de90824648",77660950737408100508
"0xfdad6fb405e418ef99d1513e16ef0b503dba5cb3",1239158009511199907138
"0x32d011f6b0fd4f965d8bcd3bff6462d95e383b89",122174367073221006308
"0x0798e741b4faa547ed063924bec1989606e9b633",119152953921895004896
"0x4582e9e623bf0f5a16001caa59d0d04a4d625671",53791578268704498100
"0x7cbd4121675524563c26b81b05464bca351ba42f",7671241055591339730
"0xfb27c8582976f1a29d58e89bcc89da1e54d78076",1082763467846539924722
"0x0c9a1070cabd4f132266b24b5bddd93698603aaf",76487028054375102215
"0x8439a3b6ed9cf3771ba4b91c2812316a209ec194",24788678749172099458
"0x582116d8e209b1e8bca991aaf4914bbdda6f787b",129261637091669996380
"0x7c96db8b4e384a4ec4d270410e998a59e56a9546",129834151488107011119
"0x8fc8406ff0e4230577066f90b05e956a713ee0ad",78226714665680702865
"0x97f9a62318405ab7107bd0f8c07e221394e2e1c4",1129809431578049952805
"0xfed8eac5c0a82c3291977fb3bcf1ad52e57b1b9b",6023345067105729811
"0xe8600dc59d087be94e19e47aff4e1b8a6dd2e17f",126227743347300005894
"0x773899d7106d8458b680e2b7ac91a687d20fa7c9",20697532994974200846627
"0xb9ae0db4890f3bc6060980ee09896b5994c62f45",15890726655189700622
"0xd9d37f4cb8f068afb8fb9aaab19d1c4e12495b89",1000000001138090
"0x17340e2083a3f2f53f0c66868336a9338b574eca",124967550911968004357
"0x7dfbbbdf592ccd3eb822aec07b1ae892de1a3f35",106194576071569002806
"0x7e026a0c061382b0f5935a90bc7324ab0a5a3acc",883639999999998963176
"0xd5388291eabe96b56069440c97046791e2f72573",540077999999999974534
"0x3c86b2b86f0a4b180802026cb1d0d73f80200ab3",459913999999999987267
"0x192bdd30d272aabc2b1c3c719c518f0f2d10cc60",251182999999999992724
"0x58993cfa67cd6151ec3d806ae93a7ed365db2f88",230842999999999989313
"0x0c4243ca087f4e4738596f33292064e847da80da",128926999999999992497
"0x38bce8c1ca5a061aa8e2b4750c18ba3efb27ced9",58609000000000001762
"0x4666e94300429c6d3340449bc828e4218f360672",385000000000000000000
"0x891e23b6d20ff7a6ccc71b7325225eb837689536",144764656026602011707
"0xab7fd815c1644a0fd330043766f82b97d82897aa",123345859993844001679
"0x088aead32b35fa5566a6a241f3502b30e854df64",146405663096829008
"0x4244eae1bc8914a5b6369ac8b35bb323ef52b14f",112092092711486003509
"0xc63ee144b8e270ffc7ede8824ccedb482b9bfb6b",111920303049978997478
"0x02d4838c1e6c1a5135b88000945e029147a2f17f",842619430660050966253
"0x0228fb3ac5252f3f61cab2d9d20c6a931345f728",119364527468600002180
"0xd84d36bbaf4cf95dd44e648890274913529dbf68",120350370763526001383
"0xc6f2be3f833212423aa3dcb05c5f6ce93db6eaab",1498406391371810059354
"0xa9dd017bd9284455f1972e2aed33adcdc2e21013",4439405301845399662852
"0x80af71a0a3361b9dc422819caf87a85b372dff02",165629135141913
"0xc2588f5e7faea80b8f0e514fe21bb135d6787849",100000003442083993832
"0xf6269288e33a457ca8f2f3592f926ccfafbb89ea",132161949696772012430
"0x67d1be6f6945f04d7f88d296edb0ff602cd8abc8",120994499307447995307
"0xd6f5e09c15becc1fd637a92bc3601b9be726a1e7",122506745332921994418
"0xd96431b9ed4a3b1372c2a0a4e22b8ffdd2933ee2",119902135106809993204
"0x7cf09d7a9a74f746edcb06949b9d64bcd9d1604f",1
"0xcfc8be6e4ff4e75ca8c95ed1a7efc4ea8d894d0f",1339929705869579947830
"0xcc367aeabdab11b952eae1ee3151653f96d8c244",9677760719003670076
"0xf1edaa22374450b4f1409ff631fc90d16328ecce",123089672885522006140
"0xc2ceb827dea49f7b19b85b503ce45c38c9720ab8",771825000000000045475
"0x2a38cdc3b56028ff88a52f263db26ca6867a52a7",245576029039330990145
"0xc53a1db0e1ced1e9cd46e1a3dc336b608310061c",26261704421488001771
"0x45294228a87d6afc8af69b207e37ece3566f3377",62451849183250601527
"0x6bd1de24ae823f9ba9214ef01a0730d6f98b8bc9",118161469655247003629
"0x18aefe5705cbc18a1ca35ee341cb1fe3c2d161c8",144722253086190988824
"0x8a17f74ac6495631f70081a8ae6343addc956317",125429590281372000504
"0xabdf37688c157eb38eb0918c6880e2bca8e3e96d",2881207445684190133761
"0x41c2cbc1ea78d1d4b11175634c7c924b82b0de4b",88866678059000506096
"0x7fcc30627ee2f54e02cfd360c5ffb8b12e4d5458",121734146418329004291
"0xa791e25f9b417d3e4920c20504c109a3de4e67e4",242906397559818003629
"0xa654e8e6b7e36baae2ebdb1d3bbfc3b4234a6e50",122662100281560995541
"0x11f179aaa07861d34e80273f7b194da2b05f94f5",2435283385379580067820
"0xd38f1ad48f9faf5ab71c80226f781602662b4a94",682616413218011985009
"0x3632e04ef86754f4ccf6c29c7397320c2d2d7914",975462218940696971003
"0x4088e870e785320413288c605fd1bd6bd9d5bdae",120633605610245993489
"0xd7f79e953221d1baab2bb5aa551457a01ae306ef",979887260021501
"0x0167f82398775c1a1175d73e86ce06bfcfe3aac1",51832600623767699289601
"0x66b4c0daa0c65ed1eae84b4d738b9572a79389c4",2651968689291200134903193
"0x951e7726d70017e56756a6807886113708a699fb",84600767120544594945386
"0xfa8444f1ad81c7c623748c30e8388488152cff29",95191747872425494847
"0x6e4fb4e147873f52f42c4c1496b33d983fc7a5a0",956827915649467968251
"0x26847c398eeebd6f47639169da5792867a34b532",2828966090766869911022
"0xb562970ac8274ede5995351232422fefe88924b9",118894212486051998212
"0xf507d7d1183f22601b638f99f1cdb8b4d3a9a4c9",456092118498920001457
"0x1c5f354efcfb91f3d2aad4eca97503aef8ab94d8",176638296428502002300
